inspector,pr_url,commit,commit_url,initial_flag,refactoring_type,refactoring_detail,confirmed_refactoring_flag,covered_refactoring_flag,notes
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Change Variable Type,lo : InterfaceInfo to lo : InterfaceUsage in method public testNetRefreshAdd(id Id) : void in class org.apache.servicecomb.metrics.core.meter.os.TestNetMeter,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Change Variable Type,"netMap : Map<String,InterfaceInfo> to netMap : Map<String,InterfaceUsage> in method public testNetRefreshRemove(id Id) : void in class org.apache.servicecomb.metrics.core.meter.os.TestNetMeter",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Change Variable Type,lo : InterfaceInfo to lo : InterfaceUsage in method public testNetRefreshRemove(id Id) : void in class org.apache.servicecomb.metrics.core.meter.os.TestNetMeter,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Change Variable Type,eth0 : InterfaceInfo to eth0 : InterfaceUsage in method public testNetRefreshRemove(id Id) : void in class org.apache.servicecomb.metrics.core.meter.os.TestNetMeter,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Change Variable Type,"interfaceInfoMap : Map<String,InterfaceInfo> to interfaceInfoMap : Map<String,InterfaceUsage> in method public init(runtime Runtime, mxBean RuntimeMXBean) : void in class org.apache.servicecomb.metrics.core.TestOsMeterInitializer",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Change Variable Type,"eth0 : InterfaceInfo to eth0 : InterfaceUsage in method public init(runtime Runtime, mxBean RuntimeMXBean) : void in class org.apache.servicecomb.metrics.core.TestOsMeterInitializer",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Change Return Type,"Map<String,InterfaceInfo> to Map<String,InterfaceUsage> in method public getInterfaceUsageMap() : Map<String,InterfaceUsage> in class org.apache.servicecomb.metrics.core.meter.os.NetMeter",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Rename Method,"public getInterfaceInfoMap() : Map<String,InterfaceInfo> renamed to public getInterfaceUsageMap() : Map<String,InterfaceUsage> in class org.apache.servicecomb.metrics.core.meter.os.NetMeter",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Change Variable Type,interfaceInfo : InterfaceInfo to interfaceUsage : InterfaceUsage in method protected refreshNet(secondInterval long) : void in class org.apache.servicecomb.metrics.core.meter.os.NetMeter,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Rename Variable,interfaceInfo : InterfaceInfo to interfaceUsage : InterfaceUsage in method protected refreshNet(secondInterval long) : void in class org.apache.servicecomb.metrics.core.meter.os.NetMeter,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Rename Attribute,"interfaceInfoMap : Map<String,InterfaceInfo> to interfaceUsageMap : Map<String,InterfaceUsage> in class org.apache.servicecomb.metrics.core.meter.os.NetMeter",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Change Attribute Type,"interfaceInfoMap : Map<String,InterfaceInfo> to interfaceUsageMap : Map<String,InterfaceUsage> in class org.apache.servicecomb.metrics.core.meter.os.NetMeter",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Change Return Type,CpuInfo to ProcessCpuUsage in method public getProcessCpuUsage() : ProcessCpuUsage in class org.apache.servicecomb.metrics.core.meter.os.CpuMeter,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Rename Method,public getACpuInfo() : CpuInfo renamed to public getProcessCpuUsage() : ProcessCpuUsage in class org.apache.servicecomb.metrics.core.meter.os.CpuMeter,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Rename Method,public getLastBytes() : long renamed to public getLastValue() : long in class org.apache.servicecomb.metrics.core.meter.os.net.NetStat,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Rename Attribute,OS_TYPE_CPU : String to OS_TYPE_ALL_CPU : String in class org.apache.servicecomb.metrics.core.meter.os.OsMeter,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Extract Class,org.apache.servicecomb.metrics.core.meter.os.cpu.ProcessCpuUsage from class org.apache.servicecomb.metrics.core.meter.os.CpuMeter,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Extract Class,org.apache.servicecomb.metrics.core.meter.os.cpu.OsCpuUsage from class org.apache.servicecomb.metrics.core.meter.os.CpuMeter,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Move Method,private getCurrentPid() : String from class org.apache.servicecomb.metrics.core.meter.os.CpuMeter to private getCurrentPid() : String from class org.apache.servicecomb.metrics.core.meter.os.cpu.ProcessCpuUsage,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Move Attribute,private LOGGER : Logger from class org.apache.servicecomb.metrics.core.meter.os.CpuMeter to private LOGGER : Logger from class org.apache.servicecomb.metrics.core.meter.os.cpu.ProcessCpuUsage,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Move Method,public getLastTotalTime() : long from class org.apache.servicecomb.metrics.core.meter.os.CpuMeter to public getLastTotalTime() : long from class org.apache.servicecomb.metrics.core.meter.os.cpu.OsCpuUsage,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Move Attribute,private lastTotalTime : long from class org.apache.servicecomb.metrics.core.meter.os.CpuMeter to private lastTotalTime : long from class org.apache.servicecomb.metrics.core.meter.os.cpu.OsCpuUsage,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,7056e10983cd48a4d9b52ceb973eb4c938d6926a,https://github.com/apache/servicecomb-java-chassis/commit/7056e10983cd48a4d9b52ceb973eb4c938d6926a,FALSE,Move Attribute,private currentTotalTime : long from class org.apache.servicecomb.metrics.core.meter.os.CpuMeter to private currentTotalTime : long from class org.apache.servicecomb.metrics.core.meter.os.cpu.OsCpuUsage,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/1012,deee463d2f4918118fda2ce0b214659b8eccb730,https://github.com/apache/servicecomb-java-chassis/commit/deee463d2f4918118fda2ce0b214659b8eccb730,FALSE,,,,,
analyst 2,https://github.com/apache/plc4x/pull/66,80add3d5bc5c2c5127863039ebf60134ad13911b,https://github.com/apache/plc4x/commit/80add3d5bc5c2c5127863039ebf60134ad13911b,TRUE,,,,,
analyst 2,https://github.com/apache/plc4x/pull/66,dd5a9e0c86419e2ec913603012e1725805841ffe,https://github.com/apache/plc4x/commit/dd5a9e0c86419e2ec913603012e1725805841ffe,TRUE,,,,,
analyst 2,https://github.com/apache/plc4x/pull/66,2840896d00c7883b1c130731027f1389f9582018,https://github.com/apache/plc4x/commit/2840896d00c7883b1c130731027f1389f9582018,TRUE,Rename Variable,adsConnection : OPCUATcpPlcConnection to opcuaConnection : OPCUATcpPlcConnection in method public main(args String[]) : void in class org.apache.plc4x.java.opcua.connection.ManualPLC4XOPCUA,,,
analyst 2,https://github.com/apache/plc4x/pull/66,0905b60fad46503e4da09de2354e37fbb53b5953,https://github.com/apache/plc4x/commit/0905b60fad46503e4da09de2354e37fbb53b5953,TRUE,,,,,
analyst 2,https://github.com/apache/plc4x/pull/66,4bf5fc75ce5a1dab81ce7f84b4dbedcf703ae2ce,https://github.com/apache/plc4x/commit/4bf5fc75ce5a1dab81ce7f84b4dbedcf703ae2ce,TRUE,,,,,
analyst 2,https://github.com/apache/plc4x/pull/66,6a189568efa0b3a14caff27842b118b40ab1fb15,https://github.com/apache/plc4x/commit/6a189568efa0b3a14caff27842b118b40ab1fb15,TRUE,Extract Attribute,private requestTimeout : int in class org.apache.plc4x.java.opcua.connection.OPCUATcpPlcConnection,,,
analyst 2,https://github.com/apache/plc4x/pull/66,a743b5d3dd335bb922077c7e600a493e0f507d57,https://github.com/apache/plc4x/commit/a743b5d3dd335bb922077c7e600a493e0f507d57,FALSE,Move Class,org.apache.plc4x.java.opcua.protocol.model.OpcuaPlcFieldHandler moved to org.apache.plc4x.java.opcua.protocol.OpcuaPlcFieldHandler,TRUE,FALSE,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,a743b5d3dd335bb922077c7e600a493e0f507d57,https://github.com/apache/plc4x/commit/a743b5d3dd335bb922077c7e600a493e0f507d57,FALSE,Move Class,org.apache.plc4x.java.opcua.protocol.model.OpcuaSubsriptionHandle moved to org.apache.plc4x.java.opcua.protocol.OpcuaSubsriptionHandle,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,a743b5d3dd335bb922077c7e600a493e0f507d57,https://github.com/apache/plc4x/commit/a743b5d3dd335bb922077c7e600a493e0f507d57,FALSE,Move And Rename Class,org.apache.plc4x.java.opcua.connection.ManualPLC4XOPCUA moved and renamed to org.apache.plc4x.java.opcua.ManualPLC4XOpcua,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,a743b5d3dd335bb922077c7e600a493e0f507d57,https://github.com/apache/plc4x/commit/a743b5d3dd335bb922077c7e600a493e0f507d57,FALSE,Rename Class,org.apache.plc4x.java.opcua.OPCUAPlcDriver renamed to org.apache.plc4x.java.opcua.OpcuaPlcDriver,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,a743b5d3dd335bb922077c7e600a493e0f507d57,https://github.com/apache/plc4x/commit/a743b5d3dd335bb922077c7e600a493e0f507d57,FALSE,Rename Class,org.apache.plc4x.java.opcua.connection.OPCUATcpPlcConnection renamed to org.apache.plc4x.java.opcua.connection.OpcuaTcpPlcConnection,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,a743b5d3dd335bb922077c7e600a493e0f507d57,https://github.com/apache/plc4x/commit/a743b5d3dd335bb922077c7e600a493e0f507d57,FALSE,Rename Class,org.apache.plc4x.java.opcua.connection.OPCUAConnectionFactory renamed to org.apache.plc4x.java.opcua.connection.OpcuaConnectionFactory,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,a743b5d3dd335bb922077c7e600a493e0f507d57,https://github.com/apache/plc4x/commit/a743b5d3dd335bb922077c7e600a493e0f507d57,FALSE,Rename Class,org.apache.plc4x.java.opcua.connection.BaseOPCUAPlcConnection renamed to org.apache.plc4x.java.opcua.connection.BaseOpcuaPlcConnection,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,a743b5d3dd335bb922077c7e600a493e0f507d57,https://github.com/apache/plc4x/commit/a743b5d3dd335bb922077c7e600a493e0f507d57,FALSE,Change Variable Type,opcuaConnection : OPCUATcpPlcConnection to opcuaConnection : OpcuaTcpPlcConnection in method public main(args String[]) : void in class org.apache.plc4x.java.opcua.ManualPLC4XOpcua,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,a743b5d3dd335bb922077c7e600a493e0f507d57,https://github.com/apache/plc4x/commit/a743b5d3dd335bb922077c7e600a493e0f507d57,FALSE,Change Attribute Type,opcuaConnectionFactory : OPCUAConnectionFactory to opcuaConnectionFactory : OpcuaConnectionFactory in class org.apache.plc4x.java.opcua.OpcuaPlcDriver,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,a743b5d3dd335bb922077c7e600a493e0f507d57,https://github.com/apache/plc4x/commit/a743b5d3dd335bb922077c7e600a493e0f507d57,FALSE,Change Parameter Type,opcuaConnectionFactory : OPCUAConnectionFactory to opcuaConnectionFactory : OpcuaConnectionFactory in method public OpcuaPlcDriver(opcuaConnectionFactory OpcuaConnectionFactory) in class org.apache.plc4x.java.opcua.OpcuaPlcDriver,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,a743b5d3dd335bb922077c7e600a493e0f507d57,https://github.com/apache/plc4x/commit/a743b5d3dd335bb922077c7e600a493e0f507d57,FALSE,Change Return Type,"OPCUATcpPlcConnection to OpcuaTcpPlcConnection in method public of(address InetAddress, params String, requestTimeout int) : OpcuaTcpPlcConnection in class org.apache.plc4x.java.opcua.connection.OpcuaTcpPlcConnection",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,a743b5d3dd335bb922077c7e600a493e0f507d57,https://github.com/apache/plc4x/commit/a743b5d3dd335bb922077c7e600a493e0f507d57,FALSE,Change Return Type,"OPCUATcpPlcConnection to OpcuaTcpPlcConnection in method public of(address InetAddress, port int, params String, requestTimeout int) : OpcuaTcpPlcConnection in class org.apache.plc4x.java.opcua.connection.OpcuaTcpPlcConnection",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,a743b5d3dd335bb922077c7e600a493e0f507d57,https://github.com/apache/plc4x/commit/a743b5d3dd335bb922077c7e600a493e0f507d57,FALSE,Change Return Type,"OPCUATcpPlcConnection to OpcuaTcpPlcConnection in method public opcuaTcpPlcConnectionOf(address InetAddress, port Integer, params String, requestTimeout int) : OpcuaTcpPlcConnection in class org.apache.plc4x.java.opcua.connection.OpcuaConnectionFactory",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,c1cc0e2b7a028179c1d6073532f06ad07e6b6714,https://github.com/apache/plc4x/commit/c1cc0e2b7a028179c1d6073532f06ad07e6b6714,FALSE,Extract Attribute,private BOOL_IDENTIFIER : String in class org.apache.plc4x.java.opcua.ManualPLC4XOpcua,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,c1cc0e2b7a028179c1d6073532f06ad07e6b6714,https://github.com/apache/plc4x/commit/c1cc0e2b7a028179c1d6073532f06ad07e6b6714,FALSE,Extract Attribute,private BYTE_STRING_IDENTIFIER : String in class org.apache.plc4x.java.opcua.ManualPLC4XOpcua,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,c1cc0e2b7a028179c1d6073532f06ad07e6b6714,https://github.com/apache/plc4x/commit/c1cc0e2b7a028179c1d6073532f06ad07e6b6714,FALSE,Extract Attribute,private BYTE_IDENTIFIER : String in class org.apache.plc4x.java.opcua.ManualPLC4XOpcua,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,c1cc0e2b7a028179c1d6073532f06ad07e6b6714,https://github.com/apache/plc4x/commit/c1cc0e2b7a028179c1d6073532f06ad07e6b6714,FALSE,Extract Attribute,private DOUBLE_IDENTIFIER : String in class org.apache.plc4x.java.opcua.ManualPLC4XOpcua,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,c1cc0e2b7a028179c1d6073532f06ad07e6b6714,https://github.com/apache/plc4x/commit/c1cc0e2b7a028179c1d6073532f06ad07e6b6714,FALSE,Extract Attribute,private FLOAT_IDENTIFIER : String in class org.apache.plc4x.java.opcua.ManualPLC4XOpcua,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/plc4x/pull/66,c1cc0e2b7a028179c1d6073532f06ad07e6b6714,https://github.com/apache/plc4x/commit/c1cc0e2b7a028179c1d6073532f06ad07e6b6714,FALSE,Extract Attribute,private INT16_IDENTIFIER : String in class org.apache.plc4x.java.opcua.ManualPLC4XOpcua,VERDADEIRO,FALSO,No notes.
